t,ex,ey,ez,ax,ay,az,mx,my,mz,gx,gy,gz
1613570954845,2.875,7.75,0.6875,2.17,-0.96,0.41,-69.5,67.875,-46.875,-0.0111111,-0.0377778,0.00888889
1613570954948,2.875,7.75,0.6875,-3.38,1.23,17.86,-69.1875,67.875,-46.5,0.00555556,-0.0155556,0.00444444
1613570955052,2.875,7.75,0.6875,-2.26,-0.18,14.1,-69.875,68.6875,-49.375,0.00666667,0.0133333,-0.00555556
1613570955155,2.875,7.75,0.6875,0.8,0.26,5.33,-70.25,68.6875,-46.5,0.00555556,0.0288889,-0.00777778
1613570955258,2.9375,7.8125,0.6875,2.29,-0.58,-0.65,-69.5,68.6875,-48,-0.00666667,-0.0255556,0.0111111
1613570955362,2.9375,7.8125,0.6875,-2.96,0.56,19.72,-69.1875,69.0625,-48,-0.00111111,-0.0377778,0.0144444
1613570955465,2.9375,7.875,0.6875,-1.49,-0.05,11.96,-69.5,69.0625,-46.0625,-0.00111111,-0.0466667,0.00444444
1613570955573,2.9375,7.875,0.6875,-0.37,0.8,9.39,-68.75,69.0625,-47.5625,0.00888889,-0.0166667,-0.00555556
1613570955676,2.9375,7.875,0.75,-3.22,1.15,17.83,-70.25,69.6875,-48,-0.00222222,0.0488889,-0.0122222
1613570955783,2.9375,7.9375,0.75,-1.26,1.07,11.23,-69.875,69.0625,-46.875,-0.00444444,0.0244444,-0.00666667
1613570955887,2.9375,7.9375,0.75,-3.47,1.2,20.21,-69.875,69.375,-47.25,-0.00666667,-0.0322222,0.0122222
1613570955994,3,7.875,0.75,2.52,-1.08,0.07,-69.5,68.6875,-47.5625,-0.00444444,-0.03,0.00777778
1613570956097,3,7.9375,0.75,0.64,0.53,4.01,-68.75,68.6875,-46.5,-0.00222222,0.0444444,-0.0177778
1613570956200,3,8,0.75,-2.16,-0.15,16.6,-68.75,69.375,-47.25,-0.0122222,0.0166667,-0.00444444
1613570956304,3,8,0.75,-3.69,1.23,19.45,-69.1875,69.0625,-46.875,-0.00888889,-0.0322222,0.0122222
1613570956407,3,8,0.75,-1.01,-0.11,11.32,-69.5,69.0625,-47.25,-0.00333333,-0.0133333,0.00666667
1613570956510,3,8,0.75,-0.93,1.09,9.68,-69.5,68.25,-48.25,0.0111111,0.0511111,-0.0144444
1613570956617,3,8.0625,0.75,-0.22,-0.59,8.97,-69.5,68.25,-47.25,0.00111111,0.0311111,-0.0111111
1613570956720,3,8.125,0.75,-1.69,1.18,13.63,-69.5,69.375,-48.25,-0.00444444,-0.0455556,0.0111111
1613570956827,3.0625,8.0625,0.75,0.97,-0.74,4.93,-69.1875,69.0625,-47.5625,-0.00666667,-0.0222222,0.0122222
1613570956930,3.0625,8.125,0.75,2.66,-0.71,-0.51,-70.25,68.6875,-48.25,0.00666667,0.0233333,-0.0111111
1613570957038,3.0625,8.1875,0.8125,-3.33,0.54,19.55,-69.5,69.0625,-48,0.00444444,0.0388889,-0.0133333
1613570957141,3.0625,8.1875,0.8125,-1.23,-0.37,11.34,-68.75,68.6875,-48.6875,-0.00333333,-0.00444444,0.00333333
1613570957249,3.0625,8.1875,0.75,-3.47,0.56,17.37,-69.5,68.6875,-47.25,-0.0111111,-0.03,0.01
1613570957353,3.0625,8.1875,0.75,-0.38,-0.61,9.44,-69.1875,68.6875,-48.25,0.00111111,-0.0288889,0.00222222
1613570957456,3.0625,8.1875,0.75,-1.1,1.28,9.89,-69.1875,68.25,-47.25,0.0111111,0.0644444,-0.0133333
1613570957561,3.125,8.25,0.75,-0.28,-0.65,8.2,-68.75,68.25,-46.875,0.00111111,0.0211111,-0.01
1613570957666,3.125,8.3125,0.75,1.93,-0.91,2.53,-69.1875,67.875,-48,-0.0111111,-0.0177778,0.00777778
1613570957771,3.125,8.3125,0.75,0.84,-1.06,5.45,-69.5,68.25,-45.75,-0.00666667,-0.0444444,0.0166667
1613570957876,3.125,8.3125,0.8125,2.2,-1.17,0.05,-69.5,69.0625,-47.5625,0.01,0.00555556,-0.00777778
1613570957982,3.125,8.3125,0.8125,-3.67,1.31,20.08,-69.5,68.6875,-47.5625,0.0111111,0.0233333,-0.0133333
1613570958086,3.125,8.375,0.8125,-1.84,-0.24,13.42,-69.5,68.6875,-47.5625,0,0,-0.00111111
1613570958192,3.125,8.375,0.8125,0.66,0.76,6.95,-69.5,67.875,-46.875,-0.0155556,-0.00666667,0.00666667
1613570958296,3.1875,8.375,0.8125,-2.32,0.86,18.07,-69.875,68.25,-46.5,0,-0.0288889,0.00222222
1613570958403,3.1875,8.375,0.8125,-0.59,1.2,10.5,-69.5,68.6875,-47.5625,0.0122222,0.00333333,-0.00555556
1613570958506,3.1875,8.4375,0.8125,-2.9,1.08,18.5,-68.5,68.6875,-48.25,0.00555556,0.0244444,-0.0133333
1613570958609,3.1875,8.5,0.8125,2.43,-0.99,0.72,-68.75,69.375,-45.75,-0.00888889,-0.0222222,0.01
1613570958715,3.1875,8.4375,0.8125,-3.05,0.94,19.26,-68.75,69.0625,-48,-0.00222222,-0.0188889,0.0144444
1613570958820,3.1875,8.5,0.8125,-2.23,0.03,15.65,-69.5,69.375,-48,0.00555556,0.0122222,-0.00888889
1613570958925,3.1875,8.5,0.8125,-3.59,1.03,18.56,-68.75,68.6875,-48,0.00444444,0.0311111,-0.0133333
1613570959028,3.1875,8.5625,0.8125,-1.57,-0.44,13.91,-69.5,68.6875,-48.25,-0.00111111,-0.0233333,-0.00222222
1613570959135,3.1875,8.5625,0.8125,0.03,0.87,7.49,-69.1875,69.0625,-45.75,-0.01,-0.0122222,0.00555556
1613570959238,3.1875,8.5625,0.8125,-2.34,1.38,15.33,-69.1875,69.0625,-47.25,-0.00444444,-0.0277778,0.00777778
1613570959346,3.1875,8.5625,0.8125,1.4,-0.63,3.64,-68.75,69.375,-48,-0.00333333,-0.00777778,-0.00111111
1613570959449,3.1875,8.5625,0.8125,2.2,-0.51,0.03,-69.875,69.375,-47.25,0.00222222,0.05,-0.0133333
1613570959557,3.1875,8.625,0.8125,2.95,-1.17,1.26,-69.1875,68.6875,-46.5,-0.0122222,0,-0.00666667
1613570959660,3.25,8.625,0.8125,1.97,-0.15,1.06,-69.5,69.0625,-46.5,-0.01,-0.0555556,0.0111111
1613570959763,3.25,8.625,0.8125,-2.66,0.23,16.92,-69.5,68.6875,-47.5625,0.00666667,0.0377778,-0.00555556
1613570959868,3.25,8.6875,0.8125,0.86,0.64,5,-69.875,69.0625,-47.25,0.01,-0.00111111,-0.00555556
1613570959971,3.3125,8.6875,0.8125,-2.01,1.24,14.9,-69.1875,69.375,-47.5625,0.00888889,0.0344444,-0.0144444
1613570960078,3.3125,8.75,0.8125,-0.14,1.16,7.62,-69.5,68.25,-48.6875,-0.00555556,0.00666667,-0.00444444
1613570960181,3.3125,8.75,0.8125,-2.68,1.44,17.13,-69.5,68.25,-47.25,-0.0133333,-0.0466667,0.0133333
1613570960289,3.3125,8.75,0.875,1.95,-1.09,1.31,-69.1875,68.6875,-49.0625,0.00111111,-0.0444444,0.00777778
1613570960392,3.3125,8.75,0.875,2.1,-0.24,1.93,-69.5,68.6875,-46.875,0.00888889,0.0133333,-0.0144444
1613570960499,3.3125,8.8125,0.875,-3.07,0.73,18.15,-69.875,69.0625,-46.875,-0.00555556,-0.0122222,-0.00777778
1613570960602,3.3125,8.8125,0.875,-0.39,-0.49,9.79,-68.75,69.0625,-46.0625,-0.00888889,-0.0255556,0.00555556
1613570960710,3.3125,8.8125,0.875,-2.91,0.4,17.03,-69.1875,68.6875,-47.25,-0.00333333,-0.0233333,0.0122222
1613570960813,3.375,8.8125,0.875,-0.05,-0.71,7.65,-69.1875,69.0625,-47.5625,0.00555556,0.00444444,-0.00111111
1613570960916,3.375,8.8125,0.875,-1.44,1.03,12.98,-69.5,69.375,-46.0625,0.00333333,0.03,-0.0144444
1613570961022,3.375,8.875,0.875,0.88,-0.77,7.23,-68.5,69,-47.25,-0.00444444,0.0122222,-0.0111111
1613570961125,3.375,8.9375,0.875,-1.55,1.05,14.72,-69.5,68.25,-48,-0.00888889,-0.05,0.0111111
1613570961228,3.375,8.875,0.875,1.65,-1.19,4.86,-68.5,68.6875,-47.5625,0.00222222,-0.0355556,0.00111111
1613570961332,3.4375,8.9375,0.875,-2.42,1.36,17.73,-69.875,67.875,-47.25,0.00555556,0.0322222,-0.0177778
1613570961435,3.4375,8.9375,0.875,-3.8,1.12,19.31,-68.75,69.0625,-47.5625,-0.00777778,0.0433333,-0.0111111
1613570961543,3.4375,8.9375,0.875,2.59,-0.74,0.57,-69.1875,69,-46.875,-0.0122222,-0.0144444,0.0133333
1613570961646,3.4375,8.9375,0.875,-3.42,0.75,19.03,-69.5,68.6875,-47.5625,-0.00111111,-0.0355556,0.0122222
1613570961753,3.4375,8.9375,0.875,1.77,0.01,3.2,-68.75,69.375,-47.25,0.0133333,0.0288889,-0.01
1613570961856,3.4375,9,0.875,-1.06,1.06,10.21,-69.5,69,-46.5,0.00222222,0.0255556,-0.0144444
1613570961963,3.4375,9.0625,0.875,-0.02,-1.01,8.69,-69.1875,68.6875,-47.25,-0.0155556,-0.00555556,0.00333333
1613570962067,3.4375,9.0625,0.875,2.67,-0.7,0.08,-69.1875,68.6875,-48.25,-0.00555556,-0.06,0.0133333
1613570962170,3.4375,9.0625,0.875,0.29,-1.03,7.27,-68.5,68.6875,-48,0.00444444,-0.0144444,0
1613570962275,3.4375,9.0625,0.875,-1.59,1.18,14.47,-69.5,69.375,-48,0.00777778,0.0111111,-0.0155556
1613570962379,3.4375,9.125,0.9375,-3.55,1.09,20.21,-69.5,68.6875,-46.0625,-0.00333333,0.0244444,-0.01
1613570962484,3.4375,9.125,0.9375,1.88,-0.23,1.85,-69.1875,67.875,-46.875,-0.01,-0.0355556,0.00222222
1613570962589,3.5,9.125,0.9375,0.72,0.42,6.06,-69.5,68.6875,-46.5,-0.00666667,-0.0522222,0.00888889
1613570962696,3.5,9.125,0.9375,2.33,-0.56,2.67,-69.1875,69.0625,-47.5625,0.00888889,-0.00777778,-0.00444444
1613570962800,3.5,9.1875,0.9375,0.66,0.32,6.82,-69.1875,69.375,-48.25,0.00777778,0.0211111,-0.0133333
1613570962907,3.5,9.1875,0.9375,-0.95,-0.38,10.81,-69.5,68.25,-46.875,-0.00777778,0.0144444,-0.00444444
1613570963010,3.5,9.1875,0.9375,1.88,-1.08,2.54,-69.1875,68.6875,-47.5625,-0.0111111,-0.01,0.00555556
1613570963119,3.5,9.1875,0.9375,-2.87,1.42,18.02,-69.5,68.25,-47.5625,-0.00333333,-0.0133333,0.00777778
1613570963222,3.5,9.1875,0.9375,-2.81,0.4,19.03,-69.5,67.875,-48,0.00111111,0.0211111,-0.00444444
1613570963325,3.5625,9.25,0.9375,-3.25,1.77,18.54,-68.75,67.875,-47.25,0.0111111,0.0411111,-0.0155556
1613570963430,3.5625,9.3125,0.9375,2.39,-0.88,0.96,-69.1875,68.6875,-46.875,-0.00555556,0.0188889,-0.00666667
1613570963533,3.5625,9.3125,0.9375,1.76,-0.16,1.54,-68.5,69,-48.25,-0.00777778,-0.0533333,0.00888889
1613570963641,3.5625,9.3125,0.9375,-2.51,0.05,17.54,-68.75,69,-47.25,0,-0.0522222,0.01
1613570963744,3.5625,9.3125,0.9375,0.64,-1.16,8.51,-69.875,69.6875,-47.5625,0.01,0.03,-0.01
1613570963851,3.5625,9.375,0.9375,-2.37,0.13,15.18,-69.1875,70.0625,-47.5625,0.00555556,0.0266667,-0.0155556
1613570963954,3.5625,9.375,0.9375,0.57,-1.06,8.48,-68.75,69.375,-46.5,-0.01,-0.0244444,0.00222222
1613570964062,3.5625,9.4375,1,-1.64,1.09,13.86,-68.75,69.375,-47.25,-0.00888889,-0.0255556,0.01
1613570964165,3.5625,9.4375,1,-3.77,1.36,19.59,-68.75,69,-47.1875,-0.0122222,-0.05,0.0133333
1613570964273,3.625,9.4375,1,2.39,-0.61,0.91,-69.5,69,-46.5,0.00666667,-0.00222222,-0.00555556
1613570964376,3.625,9.4375,1,0.85,0.48,4.57,-69.875,69.375,-47.5625,0.00555556,0.0311111,-0.00888889
1613570964479,3.625,9.5,1,2.96,-0.63,-0.98,-69.5,69.375,-47.25,-0.00666667,0.0222222,-0.00666667
1613570964584,3.625,9.5,0.9375,-3.82,0.97,18.74,-68.75,69.375,-46.0625,-0.00444444,-0.0166667,0.00555556
1613570964687,3.625,9.5,0.9375,-1.49,-0.46,13.37,-68.5,68.6875,-48,0.00222222,-0.0411111,0.00888889
1613570964790,3.6875,9.5,1,0.21,0.63,7.83,-68.5,68.6875,-49.0625,0.00555556,0.0266667,-0.0133333
1613570964896,3.6875,9.5625,1,1.88,-0.36,1.49,-68.75,68.25,-46.5,0.00444444,0.0266667,-0.0122222
1613570965000,3.625,9.5625,1,-0.6,1.1,9.16,-69.1875,69.6875,-48,-0.00777778,-0.01,0.00333333
1613570965106,3.6875,9.5625,1,-0.79,-0.53,9.89,-68.75,68.6875,-48,-0.0111111,-0.0322222,0.0122222
1613570965210,3.6875,9.5625,1,1.82,-0.82,2.19,-69.1875,69,-48.6875,0.00555556,0.00555556,0.00111111
1613570965317,3.6875,9.5625,1,-3.14,1.47,18.38,-69.1875,69.375,-48.6875,0.01,0.0288889,-0.00444444
1613570965420,3.6875,9.625,1,-3.05,0.55,17.77,-69.5,69.375,-46.5,-0.00222222,0.0166667,-0.0122222
1613570965527,3.6875,9.625,1,-3.49,1.36,18.83,-69.875,68.6875,-47.5625,-0.01,-0.01,-0.00222222
1613570965630,3.75,9.625,1,-2.75,0.17,17.82,-69.875,69,-46.5,-0.00555556,-0.0166667,0.0133333
1613570965733,3.75,9.625,1,2.25,-0.15,2.35,-68.5,68.25,-46.875,0.0133333,0,-0.00333333
1613570965839,3.75,9.6875,1,-2.87,0.27,16.48,-68.75,68.6875,-47.5625,0.00777778,0.0155556,-0.01
1613570965944,3.75,9.6875,1,0.27,-0.57,5.87,-68.75,68.6875,-46.0625,0,-0.0133333,-0.00111111
1613570966049,3.75,9.6875,1,-1.69,-0.25,12.18,-69.1875,69.375,-47.25,-0.00888889,-0.0588889,0.01
1613570966152,3.75,9.75,1,1.14,-1.1,5.73,-69.5,68.25,-47.25,-0.00222222,-0.0366667,0.0111111
1613570966260,3.8125,9.75,1,-2.58,1.29,16.15,-69.5,68.6875,-48,0.00555556,0.0333333,-0.0122222
1613570966362,3.8125,9.75,1.0625,-3.58,1.02,19.5,-68.75,68.25,-48,0.00444444,0.0411111,-0.0155556
1613570966470,3.8125,9.8125,1.0625,2.41,-0.67,-0.39,-68.75,68.6875,-46.0625,-0.0111111,-0.0188889,0.00555556
1613570966573,3.8125,9.8125,1.0625,0.37,0.71,7.09,-68.75,68.6875,-48.25,-0.00111111,-0.0411111,0.0144444
1613570966679,3.8125,9.8125,1.0625,2.06,-0.06,3.17,-69.5,69,-47.5625,0.00111111,-0.0122222,-0.00333333
1613570966783,3.8125,9.8125,1.0625,-0.14,0.65,8.34,-69.1875,68.6875,-46.0625,0.00888889,0.00888889,-0.0122222
1613570966887,3.8125,9.875,1.0625,-1.19,-0.42,12.39,-69.5,67.5625,-48,-0.00555556,0.00444444,-0.01
1613570966992,3.8125,9.875,1.0625,-0.59,0.88,9.16,-68.75,68.6875,-46.5,-0.00888889,-0.0244444,0.01
1613570967095,3.875,9.875,1.0625,-2.69,1.16,17.48,-69.1875,68.25,-48.25,-0.00666667,-0.05,0.0111111
1613570967201,3.875,9.875,1.0625,-1.15,1.31,11.92,-69.1875,68.6875,-48,0.00888889,0.00222222,-0.0122222
1613570967305,3.875,9.9375,1.0625,-3.23,1.24,18.65,-68.75,69,-47.1875,0.00333333,0.0222222,-0.0155556
1613570967412,3.875,9.9375,1.0625,2.12,-0.71,3.35,-68.75,69.375,-48.6875,-0.0111111,-0.00888889,0
1613570967516,3.875,10,1.0625,1.96,0.08,3.02,-69.1875,68.6875,-46.5,-0.0111111,-0.0188889,0.00888889
1613570967621,3.875,9.9375,1.0625,-2.34,-0.19,14.63,-68.75,69.375,-46.875,0.00333333,-0.00888889,0.00555556
1613570967726,3.875,9.9375,1.0625,1.1,0.31,5.13,-68.5,69.375,-47.5625,0.00777778,0.0211111,-0.00555556
1613570967830,3.875,10,1.125,-2.2,-0.16,14.89,-68.75,67.875,-47.5625,0.00333333,0.0444444,-0.0111111
1613570967937,3.875,10,1.125,1.12,-0.88,4.12,-69.5,69,-47.5625,-0.00333333,0.0155556,0
1613570968040,3.875,10.0625,1.125,-2.18,1.44,16.27,-68.0625,69.375,-46.0625,-0.00777778,-0.0511111,0.0133333
1613570968144,3.9375,10,1.125,1.24,-0.95,4.5,-68.75,68.6875,-47.25,0.0133333,-0.00666667,-0.00666667
1613570968247,3.9375,10.0625,1.125,-1.76,-0.17,13.07,-68.75,68.6875,-46.5,0.0155556,0.0366667,-0.0122222
1613570968350,3.9375,10.0625,1.125,1.23,-0.72,2.56,-68.75,69.375,-46.5,0.00333333,0.0411111,-0.0155556
1613570968453,3.9375,10.125,1.125,-2.35,1.17,17.17,-69.1875,69.0625,-48,-0.0144444,-0.0388889,0.00555556
1613570968557,3.9375,10.0625,1.125,1.8,-1.18,2.06,-69.875,69.375,-47.25,-0.00777778,-0.0422222,0.0111111
1613570968661,3.9375,10.125,1.125,2.54,-0.61,1.39,-69.5,69.6875,-46.5,-0.00222222,-0.0222222,0.00111111
1613570968769,3.9375,10.125,1.125,2.23,-1.06,0.63,-68.75,69.6875,-47.5625,0.00666667,0.0133333,-0.0122222
1613570968872,4,10.125,1.1875,1.74,0.19,0.85,-69.5,68.25,-46.875,-0.0111111,0.0222222,-0.00888889
1613570968979,4,10.1875,1.125,-2.73,0.29,17.28,-69.1875,69.0625,-46.875,-0.00444444,0.00444444,0.00111111
1613570969082,4,10.1875,1.125,-0.28,-0.73,11.66,-69.1875,68.6875,-47.25,0,-0.0644444,0.0122222
1613570969190,4,10.1875,1.125,-0.8,1.14,9.29,-68.5,69,-47.1875,0.0122222,0.00111111,-0.00777778
1613570969293,4,10.1875,1.125,-0.47,-0.54,8.46,-69.5,69,-47.5,0.01,0.0388889,-0.0111111
1613570969396,4,10.25,1.125,-1.04,1.11,12.02,-68.75,69,-49,-0.00777778,0.00888889,-0.00222222
1613570969500,4,10.25,1.125,-0.08,-0.56,7.54,-69.1875,68.25,-46.75,-0.00666667,-0.04,0.0111111
1613570969603,4,10.25,1.125,2.85,-1.36,0.31,-69.5,69.6875,-47.0625,0.00222222,-0.0377778,0.0133333
1613570969706,4,10.3125,1.1875,0.58,-0.97,5.39,-68.75,69.6875,-47.875,0.00888889,0.0333333,-0.0155556
1613570969813,4,10.375,1.1875,-1.98,1.26,13.96,-69.1875,67.875,-47.5,-0.00555556,0.0255556,-0.0122222
1613570969919,4,10.375,1.125,-3.42,0.92,19.17,-68.75,68.25,-47.875,-0.0111111,-0.00222222,0.00333333
1613570970025,4,10.375,1.125,-2.47,0.01,16.34,-69.1875,68.6875,-47.875,-0.0111111,-0.0244444,0.01
1613570970130,4,10.375,1.125,1.07,0.42,4.22,-68.75,69.375,-47.0625,0.00777778,0.00888889,0
1613570970235,4.0625,10.4375,1.125,-1.31,1.08,13.47,-69.1875,69.375,-47.5,0.00888889,0.00333333,-0.00777778
1613570970341,4.0625,10.4375,1.125,0.91,0.36,5.06,-68.75,69,-47.875,0.00222222,-0.00888889,-0.0133333
1613570970446,4.0625,10.5,1.1875,-1.51,1.1,14.81,-69.1875,68.6875,-47.875,-0.0111111,0.0166667,-0.00222222
1613570970549,4.0625,10.5,1.1875,0.82,-0.94,4.93,-69.5,68.6875,-48.1875,-0.01,-0.02,0.01
1613570970653,4.0625,10.5,1.1875,-2.32,1.1,14.8,-69.5,69.375,-47.5,0.00666667,0.00777778,-0.00555556
1613570970756,4.0625,10.5,1.1875,0.57,0.38,7.38,-68.75,69.0625,-47.5,0.00333333,0.0255556,-0.0133333
1613570970860,4.0625,10.5625,1.1875,-2.38,1.49,15.71,-69.5,68.6875,-46.375,-0.00666667,0.0211111,-0.00333333
1613570970963,4.125,10.5625,1.1875,0.99,-1.15,3.69,-68.5,69,-47.1875,-0.00888889,-0.0366667,0.00888889
1613570971068,4.125,10.5625,1.1875,2.24,-0.61,-0.33,-68.5,68.25,-46.375,-0.00555556,-0.0522222,0.01
1613570971174,4.125,10.5625,1.1875,-3.67,1.11,18.75,-68.5,68.6875,-46.75,0.00666667,-0.00222222,-0.01
1613570971279,4.125,10.625,1.1875,-1.94,-0.13,12.66,-69.5,69,-47.0625,0.00777778,0.0166667,-0.0144444
1613570971385,4.125,10.625,1.1875,-3.34,0.93,20.42,-69.1875,68.25,-45.6875,-0.01,-0.0133333,0.00111111
1613570971489,4.125,10.625,1.1875,-1.25,-0.67,12.55,-69.1875,68.25,-47.1875,-0.00444444,-0.0188889,0.0111111
1613570971598,4.125,10.625,1.1875,0.37,0.67,7.89,-69.5,69.375,-47.875,0.00333333,-0.0377778,0.00666667
1613570971701,4.125,10.625,1.1875,-2.43,1.41,16.34,-68.75,69.375,-47.0625,0.00555556,-0.0122222,-0.00666667
1613570971805,4.125,10.6875,1.1875,1.56,-1.31,3.93,-69.1875,68.6875,-46,0.00111111,0.0488889,-0.0122222
1613570971912,4.125,10.6875,1.1875,2.36,-0.47,2.08,-69.1875,69,-47.0625,-0.00333333,0.0144444,-0.00888889
1613570972016,4.125,10.75,1.1875,1.76,-1.38,1.97,-68.75,69.375,-48.1875,-0.0155556,-0.0422222,0.0133333
1613570972120,4.125,10.6875,1.25,-2.6,1.41,16.37,-68.0625,69.375,-47.875,0.00666667,-0.03,0.00222222
1613570972223,4.1875,10.6875,1.1875,-3.17,0.66,19.26,-69.1875,69.6875,-47.0625,0.0111111,0.0166667,-0.0144444
1613570972331,4.1875,10.75,1.1875,2.71,-0.49,0.23,-69.5,68.25,-47.5,0.00333333,0.0344444,-0.0144444
1613570972434,4.1875,10.8125,1.25,0.57,0.05,8.42,-68.75,69,-47.0625,-0.0111111,0.02,-0.00444444
1613570972542,4.1875,10.8125,1.1875,2.13,-0.35,-0.43,-69.1875,69.375,-46.75,-0.0133333,-0.0377778,0.00666667
1613570972645,4.1875,10.8125,1.25,-0.07,0.96,9.42,-68.75,69.375,-46.375,-0.00222222,-0.0244444,0.00888889
1613570972753,4.1875,10.8125,1.1875,-1.12,-0.4,11.22,-69.1875,70.0625,-47.5,-0.00444444,-0.0322222,0.00888889
1613570972856,4.1875,10.8125,1.1875,1.84,-1.22,3.07,-68.75,69.375,-46.375,0.0177778,0.02,-0.01
1613570972959,4.1875,10.875,1.1875,-2.72,1.4,17.55,-69.875,69.6875,-46.375,-0.00222222,0.0344444,-0.00777778
1613570973065,4.25,10.875,1.1875,-0.25,1.05,9.33,-68.75,68.6875,-46.375,-0.01,-0.0111111,0
1613570973168,4.25,10.875,1.1875,-2.68,1.19,18.25,-68.75,68.6875,-48.1875,-0.00333333,-0.0344444,0.0122222
1613570973275,4.25,10.875,1.1875,1.91,-0.98,1.05,-69.1875,69.6875,-46.75,-0.00333333,-0.0155556,0.00888889
1613570973379,4.25,10.875,1.1875,2.21,-0.4,0.11,-69.875,69,-47.0625,0.0133333,0.0466667,-0.0144444
1613570973486,4.25,10.9375,1.1875,-3.08,0.43,17.77,-69.5,69.375,-47.875,0.00333333,0.0222222,-0.0144444
1613570973590,4.25,11,1.1875,-1.44,-0.26,11.35,-68.75,69.375,-47.0625,-0.00444444,-0.02,0.00222222
1613570973697,4.3125,10.9375,1.1875,-3.02,0.54,18.25,-68.75,69,-48.1875,-0.01,-0.0266667,0.0133333
1613570973801,4.3125,11,1.1875,-0.78,-0.73,11.4,-69.1875,68.25,-48.1875,0.00666667,-0.0188889,0
1613570973908,4.3125,11,1.1875,-0.19,0.69,7.54,-69.1875,69.375,-47.5,0.01,0,-0.00555556
1613570974011,4.3125,11.0625,1.1875,-3.01,1.44,17.26,-69.875,69.6875,-48.1875,0.00222222,0.0244444,-0.0133333
1613570974114,4.3125,11.0625,1.1875,2.75,-1.39,0.66,-69.875,69.375,-48.1875,-0.00333333,-0.0377778,0.0133333
1613570974217,4.3125,11.0625,1.1875,-0.43,-0.92,7.46,-69.1875,69.375,-47.875,0.00333333,-0.00444444,0.00444444
1613570974320,4.3125,11.0625,1.1875,2.03,-0.85,0.97,-69.1875,68.6875,-47.875,0.00888889,-0.00333333,-0.00333333
1613570974423,4.3125,11.125,1.25,-3.21,1.33,19.46,-69.5,69.375,-47.875,0.00111111,0.0244444,-0.0122222
1613570974526,4.3125,11.125,1.25,2.6,-1.34,0.42,-68.75,67.875,-47.0625,-0.0133333,-0.0366667,0.00888889
1613570974630,4.3125,11.125,1.25,1.81,-0.02,2.88,-69.1875,67.875,-47.5,-0.0155556,-0.0355556,0.0155556
1613570974735,4.3125,11.125,1.25,2.12,-0.87,-0.14,-69.875,68.25,-47.875,0.00888889,0.0322222,-0.00333333
1613570974841,4.3125,11.1875,1.25,-3.57,1.16,20.41,-69.5,68.25,-47.0625,0.00777778,0.0277778,-0.0144444
1613570974945,4.3125,11.25,1.25,-2.29,-0.07,15.48,-68.75,68.6875,-47.5,-0.00555556,0.0144444,-0.00666667
1613570975051,4.375,11.25,1.25,0.93,0.42,4.97,-69.1875,67.5625,-46.375,-0.00888889,0.00111111,0.00111111
1613570975154,4.375,11.25,1.25,-1.45,0.98,12.65,-69.5,68.25,-47.0625,0,-0.0311111,0.0111111
1613570975261,4.375,11.25,1.25,1.14,0.56,3.69,-69.1875,69.375,-47.5,0.01,-0.04,0.01
1613570975364,4.375,11.25,1.25,-1.7,1.46,13.34,-68.5,67.875,-48.5625,0.0111111,0.0188889,-0.0133333
1613570975467,4.375,11.3125,1.25,0.95,-1.09,5.17,-69.5,68.6875,-47.875,-0.0144444,-0.00333333,-0.00222222
1613570975570,4.375,11.3125,1.25,-2.06,1.44,13.75,-69.5,68.6875,-46.75,-0.00555556,-0.0444444,0.0155556
1613570975674,4.4375,11.3125,1.3125,-3.82,1.34,19.13,-69.1875,69,-46,-0.00444444,-0.0388889,0.0122222
1613570975777,4.4375,11.3125,1.3125,-1.55,1.37,14.46,-68.75,69,-47.875,0.00888889,0.0244444,-0.01
1613570975884,4.4375,11.375,1.3125,1.11,-1.25,5.71,-69.5,69.6875,-47.0625,0.01,0.03,-0.0155556
1613570975987,4.4375,11.375,1.3125,2.75,-0.97,0.83,-69.875,69,-46.375,-0.0111111,-0.00444444,0.00111111
1613570976094,4.4375,11.375,1.3125,-3.37,1.1,19.16,-69.1875,69.375,-45.6875,-0.00555556,-0.0344444,0.01
1613570976197,4.5,11.375,1.3125,2.8,-0.99,0.16,-69.5,69,-47.875,0.00333333,-0.0233333,0.00444444
1613570976305,4.5,11.4375,1.3125,-3.2,0.93,17.53,-69.5,68.6875,-46,0.00444444,0.0177778,-0.0144444
1613570976408,4.5,11.4375,1.3125,-2.51,0.2,17.05,-68.375,68.25,-46.375,0.00444444,0.0288889,-0.0122222
1613570976516,4.5,11.5,1.3125,1.38,0.18,3.92,-69.5,68.25,-46.75,-0.0133333,-0.0211111,0.01
1613570976619,4.5,11.5,1.3125,-1.17,1.1,11.82,-68.75,69.375,-46.375,-0.00777778,-0.0433333,0.0122222
1613570976722,4.5,11.5,1.3125,1.53,0.13,3.28,-69.5,68.6875,-47.0625,0.00888889,-0.00222222,0.00444444
1613570976827,4.5,11.5,1.3125,-2.34,-0.1,15.4,-69.1875,68.6875,-46,0.00777778,-0.0144444,-0.00777778
1613570976930,4.5625,11.5,1.3125,0.56,-1.11,5.93,-69.875,69.6875,-47.0625,0.00333333,0.0266667,-0.0133333
1613570977033,4.5625,11.5,1.3125,-1.37,1.27,12.86,-68.375,69,-46.75,-0.00777778,0.0233333,-0.00333333
