t,ex,ey,ez
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.55,0.46,0.02
1613570995100,123.56,0.35,-0.32
1613570995138,123.56,0.35,-0.32
1613570995139,123.56,0.35,-0.32
1613570995139,123.56,0.35,-0.32
1613570995139,123.56,0.35,-0.32
1613570995139,123.56,0.35,-0.32
1613570995139,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995140,123.56,0.35,-0.32
1613570995141,123.56,0.35,-0.32
1613570995141,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995178,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995179,123.57,0.72,-0.4
1613570995180,123.57,0.72,-0.4
1613570995180,123.57,0.72,-0.4
1613570995180,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995218,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995219,123.59,0.24,-0.43
1613570995220,123.59,0.24,-0.43
1613570995220,123.59,0.24,-0.43
1613570995220,123.59,0.24,-0.43
1613570995220,123.59,0.24,-0.43
1613570995220,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995258,123.61,0.02,0.12
1613570995259,123.61,0.02,0.12
1613570995259,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.61,0.02,0.12
1613570995260,123.62,0.32,-0.06
1613570995298,123.62,0.32,-0.06
1613570995298,123.62,0.32,-0.06
1613570995298,123.62,0.32,-0.06
1613570995299,123.62,0.32,-0.06
1613570995299,123.62,0.32,-0.06
1613570995299,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.62,0.32,-0.06
1613570995300,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995339,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995340,123.64,0.6,-0.27
1613570995341,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995378,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995379,123.66,0.11,-0.26
1613570995380,123.66,0.11,-0.26
1613570995380,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995418,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995419,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.67,0.48,-0.32
1613570995420,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995458,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995461,123.68,0.67,-0.59
1613570995462,123.68,0.67,-0.59
1613570995462,123.68,0.67,-0.59
1613570995462,123.71,0.33,-0.11
1613570995498,123.71,0.33,-0.11
1613570995498,123.71,0.33,-0.11
1613570995498,123.71,0.33,-0.11
1613570995499,123.71,0.33,-0.11
1613570995499,123.71,0.33,-0.11
1613570995499,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.71,0.33,-0.11
1613570995500,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995539,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995540,123.72,0.58,-0.33
1613570995541,123.72,0.58,-0.33
1613570995541,123.72,0.58,-0.33
1613570995541,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995578,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995579,123.73,0.64,-0.65
1613570995580,123.73,0.64,-0.65
1613570995580,123.73,0.64,-0.65
1613570995580,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995618,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995619,123.75,0.3,-0.17
1613570995620,123.75,0.3,-0.17
1613570995620,123.75,0.3,-0.17
1613570995620,123.75,0.3,-0.17
1613570995620,123.75,0.3,-0.17
1613570995620,123.75,0.3,-0.17
1613570995620,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995658,123.77,0.6,0.25
1613570995659,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.77,0.6,0.25
1613570995660,123.78,0.73,-0.05
1613570995698,123.78,0.73,-0.05
1613570995698,123.78,0.73,-0.05
1613570995698,123.78,0.73,-0.05
1613570995699,123.78,0.73,-0.05
1613570995699,123.78,0.73,-0.05
1613570995699,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.78,0.73,-0.05
1613570995700,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995739,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995740,123.79,0.8,-0.37
1613570995741,123.79,0.8,-0.37
1613570995741,123.79,0.8,-0.37
1613570995741,123.79,0.8,-0.37
1613570995741,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995778,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995779,123.81,0.31,-0.1
1613570995780,123.81,0.31,-0.1
1613570995780,123.81,0.31,-0.1
1613570995780,123.81,0.31,-0.1
1613570995780,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995818,123.82,0.58,-0.31
1613570995819,123.82,0.58,-0.31
1613570995819,123.82,0.58,-0.31
1613570995819,123.82,0.58,-0.31
1613570995819,123.82,0.58,-0.31
1613570995819,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.82,0.58,-0.31
1613570995820,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995858,123.84,0.69,-0.61
1613570995859,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.84,0.69,-0.61
1613570995860,123.86,0.37,-0.12
1613570995898,123.86,0.37,-0.12
1613570995898,123.86,0.37,-0.12
1613570995898,123.86,0.37,-0.12
1613570995899,123.86,0.37,-0.12
1613570995899,123.86,0.37,-0.12
1613570995899,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995901,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.86,0.37,-0.12
1613570995902,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995939,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995940,123.87,0.52,-0.41
1613570995941,123.87,0.52,-0.41
1613570995941,123.87,0.52,-0.41
1613570995941,123.89,0.76,-0.65
1613570995977,123.89,0.76,-0.65
1613570995978,123.89,0.76,-0.65
1613570995978,123.89,0.76,-0.65
1613570995978,123.89,0.76,-0.65
1613570995978,123.89,0.76,-0.65
1613570995978,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995979,123.89,0.76,-0.65
1613570995980,123.89,0.76,-0.65
1613570995980,123.89,0.76,-0.65
1613570995980,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996018,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996019,123.91,0.26,-0.45
1613570996020,123.91,0.26,-0.45
1613570996020,123.91,0.26,-0.45
1613570996020,123.91,0.26,-0.45
1613570996020,123.91,0.26,-0.45
1613570996020,123.91,0.26,-0.45
1613570996020,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996058,123.93,0.21,0.13
1613570996059,123.93,0.21,0.13
1613570996059,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.93,0.21,0.13
1613570996060,123.94,0.43,-0.12
1613570996098,123.94,0.43,-0.12
1613570996098,123.94,0.43,-0.12
1613570996098,123.94,0.43,-0.12
1613570996098,123.94,0.43,-0.12
1613570996099,123.94,0.43,-0.12
1613570996099,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996100,123.94,0.43,-0.12
1613570996101,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996139,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996140,123.95,0.69,-0.33
1613570996141,123.95,0.69,-0.33
1613570996141,123.95,0.69,-0.33
1613570996141,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996178,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996179,123.97,0.19,-0.17
1613570996180,123.97,0.19,-0.17
1613570996180,123.97,0.19,-0.17
1613570996180,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996218,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996219,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,123.99,0.51,-0.32
1613570996220,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996258,124,0.6,-0.63
1613570996259,124,0.6,-0.63
1613570996259,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124,0.6,-0.63
1613570996260,124.02,0.41,-0.07
1613570996298,124.02,0.41,-0.07
1613570996298,124.02,0.41,-0.07
1613570996298,124.02,0.41,-0.07
1613570996298,124.02,0.41,-0.07
1613570996299,124.02,0.41,-0.07
1613570996299,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.02,0.41,-0.07
1613570996300,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996339,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996340,124.03,0.34,-0.4
1613570996341,124.03,0.34,-0.4
1613570996341,124.03,0.34,-0.4
1613570996341,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996378,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996379,124.05,0.69,-0.52
1613570996380,124.05,0.69,-0.52
1613570996380,124.05,0.69,-0.52
1613570996380,124.05,0.69,-0.52
1613570996380,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996418,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996419,124.07,0.22,-0.19
1613570996420,124.07,0.22,-0.19
1613570996420,124.07,0.22,-0.19
1613570996420,124.07,0.22,-0.19
1613570996420,124.07,0.22,-0.19
1613570996420,124.07,0.22,-0.19
1613570996420,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996458,124.09,0.43,0.31
1613570996459,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.09,0.43,0.31
1613570996460,124.1,0.65,0.06
1613570996498,124.1,0.65,0.06
1613570996498,124.1,0.65,0.06
1613570996498,124.1,0.65,0.06
1613570996498,124.1,0.65,0.06
1613570996499,124.1,0.65,0.06
1613570996499,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.1,0.65,0.06
1613570996500,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996539,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996540,124.11,0.83,-0.21
1613570996541,124.11,0.83,-0.21
1613570996541,124.11,0.83,-0.21
1613570996541,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996578,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996579,124.13,0.34,-0.23
1613570996580,124.13,0.34,-0.23
1613570996580,124.13,0.34,-0.23
1613570996580,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996618,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996619,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.15,0.72,-0.29
1613570996620,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996658,124.16,0.79,-0.61
1613570996659,124.16,0.79,-0.61
1613570996659,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
1613570996660,124.16,0.79,-0.61
